"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","log2FoldChange_unshrunk","stat_wald","significant","direction"
"Gene0905",120.625377085131,-0.0485992352719098,0.222379435686269,0.723530906610489,0.985517365059029,-0.120992961228662,-0.353743783927719,FALSE,"Not significant"
"Gene0530",235.610998319204,0.0480282861498902,0.240871234610257,0.715696310556149,0.985517365059029,0.155775442782033,0.36421654844137,FALSE,"Not significant"
"Gene0902",32.481764539621,0.0475155128717265,0.236600089000583,0.720092057888718,0.985517365059029,0.143486247314501,0.358335762631871,FALSE,"Not significant"
"Gene0249",19.2834260620011,0.0464261424520576,0.238104463874256,0.720906448253518,0.985517365059029,0.144008296118142,0.357247607876852,FALSE,"Not significant"
"Gene0272",15.681759757088,-0.0418501853029338,0.248714981404468,0.716186149147068,0.985517365059029,-0.166128074911488,-0.363560604882548,FALSE,"Not significant"
"Gene0646",46.2639768538596,-0.0489502985878357,0.217749580046099,0.728103938982078,0.987204697765751,-0.114013815166066,-0.347648817947172,FALSE,"Not significant"
"Gene0336",221.469246494902,0.0474840660540036,0.197557933130461,0.738187261554592,0.987204697765751,0.0888861033538547,0.334254844502654,FALSE,"Not significant"
"Gene0475",141.458082600901,-0.0474457159528767,0.201036291348714,0.737171459514094,0.987204697765751,-0.0929849077166426,-0.335601411425428,FALSE,"Not significant"
"Gene0130",116.432935543985,0.047233242141596,0.198826716147878,0.742061100087638,0.987204697765751,0.0896590624020702,0.329125143676533,FALSE,"Not significant"
"Gene0169",73.1323746744677,0.047177283338093,0.224168078377819,0.736878811028595,0.987204697765751,0.118298731919077,0.335989464774172,FALSE,"Not significant"
"Gene0676",20.8062030723691,-0.0471058881754856,0.216826354010778,0.73764352400681,0.987204697765751,-0.108767640031407,-0.3349755580216,FALSE,"Not significant"
"Gene0105",53.9718266930463,-0.0469027447359759,0.218072369700649,0.736900294201912,0.987204697765751,-0.110062699423839,-0.335960976259292,FALSE,"Not significant"
"Gene0738",104.560116924485,0.046628340139883,0.192733212292809,0.740545352111143,0.987204697765751,0.084700734000541,0.331131244291449,FALSE,"Not significant"
"Gene0309",30.8892547964231,-0.0461843074160379,0.235597991055765,0.729273156973106,0.987204697765751,-0.139243308983515,-0.346092556837567,FALSE,"Not significant"
"Gene0498",28.9575948389877,-0.0460812189686519,0.213302530594699,0.743201777481712,0.987204697765751,-0.102387319583896,-0.327616324416383,FALSE,"Not significant"
"Gene0849",39.2083075311043,-0.045932406318415,0.214903901373174,0.74108847944154,0.987204697765751,-0.104095249648057,-0.330412259550789,FALSE,"Not significant"
"Gene0933",89.1985641389538,0.0457293947869209,0.20891271371202,0.747928160864328,0.987204697765751,0.0962297055171252,0.321372446772689,FALSE,"Not significant"
"Gene0511",395.893675886515,0.0457199790068134,0.182104906433674,0.745968856692055,0.987204697765751,0.0758195569571316,0.323959288262558,FALSE,"Not significant"
"Gene0939",535.059250411837,0.0456680288530014,0.21221313968081,0.749859927397966,0.987204697765751,0.0987817161815291,0.318824066604501,FALSE,"Not significant"
"Gene0548",31.1185446244207,0.0454647756066403,0.213045889561167,0.750664921377768,0.987204697765751,0.0994805303962029,0.317762732974432,FALSE,"Not significant"
"Gene0352",48.3239013001808,0.0452400437896051,0.202948930928642,0.751842192455223,0.987204697765751,0.0893131136139806,0.316211219439928,FALSE,"Not significant"
"Gene0876",285.918961155767,-0.0451435225421871,0.183935953890009,0.746217255356889,0.987204697765751,-0.0769102241248953,-0.323631211368654,FALSE,"Not significant"
"Gene0325",119.234722959512,0.0450600633605413,0.199812995403118,0.753684404450382,0.987204697765751,0.086373041234237,0.313784912107715,FALSE,"Not significant"
"Gene0295",133.622907957291,0.0448214890717776,0.221754053630867,0.743578375063284,0.987204697765751,0.109838376296606,0.327118347739333,FALSE,"Not significant"
"Gene0206",28.2102089532795,0.0447043526451473,0.211741410034663,0.756893953588141,0.987204697765751,0.0959345036093565,0.309562136291945,FALSE,"Not significant"
"Gene0634",26.1244084628925,-0.0446070506297854,0.211347519981721,0.750797787634373,0.987204697765751,-0.0973444176499624,-0.317587591663169,FALSE,"Not significant"
"Gene0964",141.3635014458,-0.0443389457802614,0.187321505210243,0.751722572154982,0.987204697765751,-0.0775340983770224,-0.316368831012566,FALSE,"Not significant"
"Gene0504",121.924980556211,0.0443168207306635,0.206104286444491,0.756487587596556,0.987204697765751,0.0903043909215715,0.310096481813811,FALSE,"Not significant"
"Gene0501",274.498341895043,0.0442327109701915,0.17356227001066,0.748373600434486,0.987204697765751,0.0692201534597807,0.320784639766207,FALSE,"Not significant"
"Gene0812",375.367190719888,-0.0442018367010571,0.201282688073332,0.754302131551322,0.987204697765751,-0.0875414038955089,-0.312971741334203,FALSE,"Not significant"
"Gene0248",103.60313977091,-0.04391036327659,0.199523791884609,0.757266834411936,0.987204697765751,-0.0850394921857179,-0.309071899397757,FALSE,"Not significant"
"Gene0305",24.2423214478633,-0.0436299494393047,0.224381205482496,0.753338259334947,0.987204697765751,-0.111378611841328,-0.31424066532465,FALSE,"Not significant"
"Gene0412",96.510991981825,0.0434120393754794,0.199866880481727,0.762808497534047,0.987204697765751,0.0834008890638453,0.301794796883928,FALSE,"Not significant"
"Gene0382",64.0213960103261,-0.0432049740514916,0.196441532681554,0.76069595217381,0.987204697765751,-0.0814991554328642,-0.304567006022364,FALSE,"Not significant"
"Gene0880",105.981806389211,-0.0430647356678268,0.215869743437907,0.760422572102848,0.987204697765751,-0.0988592648782342,-0.304925922457271,FALSE,"Not significant"
"Gene0833",102.942146188346,0.0427055842666682,0.196073578665717,0.764973047879645,0.987204697765751,0.0794886129506667,0.29895674713688,FALSE,"Not significant"
"Gene0850",79.6642125990458,-0.0426763733021244,0.215872937153492,0.761070387076053,0.987204697765751,-0.0981950493030589,-0.304075479926111,FALSE,"Not significant"
"Gene0494",84.9016054998956,-0.0426763527834547,0.223057267333126,0.758310418057114,0.987204697765751,-0.107497403991957,-0.307700265007971,FALSE,"Not significant"
"Gene0709",103.575912584449,-0.0420437771069237,0.190896210812143,0.765220659904807,0.987204697765751,-0.0757863609770915,-0.298632244540095,FALSE,"Not significant"
"Gene0535",427.583013953398,0.0415629137379811,0.198912927531031,0.76757692498051,0.987204697765751,0.0796165235611829,0.295545859743133,FALSE,"Not significant"
"Gene0503",34.5390379545374,-0.0415588284997856,0.213966431448971,0.765949219429711,0.987204697765751,-0.0936822021674085,-0.297677628791973,FALSE,"Not significant"
"Gene0782",116.186361385167,0.0414460852315111,0.230357467233004,0.75396937313104,0.987204697765751,0.113360501251468,0.313409755978577,FALSE,"Not significant"
"Gene0578",10.3014712922312,-0.0413679098168864,0.234681970628548,0.757288324211097,0.987204697765751,-0.124284608383951,-0.3090436484199,FALSE,"Not significant"
"Gene0846",25.908508306929,0.0412946228286498,0.202152742785985,0.773830089753878,0.987204697765751,0.0813044274191296,0.287368615027483,FALSE,"Not significant"
"Gene0513",68.7342319378879,0.0407106603400938,0.214387802609601,0.776060828610196,0.987204697765751,0.091020357394763,0.284456156790099,FALSE,"Not significant"
"Gene0727",28.7359067813866,-0.0401939344493712,0.215062356572137,0.774737498909812,0.987204697765751,-0.0919201803789467,-0.286183606638696,FALSE,"Not significant"
"Gene0351",19.244262429006,-0.0396912847446079,0.216427430219336,0.777312354422194,0.987204697765751,-0.0922654743576736,-0.282823219114578,FALSE,"Not significant"
"Gene0580",25.4648129193893,0.0393554670768717,0.210081345260836,0.780702907467775,0.987204697765751,0.084884023911689,0.278403142499862,FALSE,"Not significant"
"Gene0715",29.051253716356,-0.0392020891017687,0.235099205891244,0.759133199054702,0.987204697765751,-0.118748176965951,-0.306619250738427,FALSE,"Not significant"
"Gene0630",53.4114413432324,-0.0389543707998724,0.187790898462725,0.781556767721047,0.987204697765751,-0.0686008087781782,-0.277290872309191,FALSE,"Not significant"
"Gene0416",56.9793632188481,-0.0388316462581048,0.203919309163135,0.782663815519715,0.987204697765751,-0.07911894587588,-0.27584930090665,FALSE,"Not significant"
"Gene0610",225.246310838853,0.0387414351827533,0.20095682657363,0.7856018449077,0.987204697765751,0.0757864682372179,0.272026237855729,FALSE,"Not significant"
"Gene0164",26.7934873809463,0.0384504797595792,0.221327215967131,0.783595714473369,0.987204697765751,0.0945402516353408,0.274636248524702,FALSE,"Not significant"
"Gene0995",95.738677079845,-0.0384416769527628,0.223236084867323,0.775813786057378,0.987204697765751,-0.0979923528327465,-0.284778576930784,FALSE,"Not significant"
"Gene0568",642.250160513957,-0.0382617795329889,0.191526498654951,0.782363764533528,0.987204697765751,-0.0702429582581543,-0.276239963436452,FALSE,"Not significant"
"Gene0841",170.585136811673,0.0379618981954281,0.229242632868047,0.779208527492024,0.987204697765751,0.103779894837358,0.280350607654757,FALSE,"Not significant"
"Gene0682",28.3695996257342,0.0379435503184134,0.210151844492226,0.789475940514464,0.987204697765751,0.0813062090087195,0.266991194937526,FALSE,"Not significant"
"Gene0618",111.521428650662,-0.0377173962335673,0.203639745648921,0.787644016671278,0.987204697765751,-0.0765362153871069,-0.269371238638547,FALSE,"Not significant"
"Gene0469",387.592918930152,-0.0376028389675456,0.181742639269287,0.785786992838673,0.987204697765751,-0.0634148235567139,-0.271785450818133,FALSE,"Not significant"
"Gene0212",277.731265246705,-0.0374942476487589,0.204721754238216,0.788734267784882,0.987204697765751,-0.0769516254166505,-0.267954596527086,FALSE,"Not significant"
"Gene0421",336.771052563379,-0.0374628703810293,0.188245890309863,0.790953302862978,0.987204697765751,-0.0655682642785373,-0.265072900799782,FALSE,"Not significant"
"Gene0218",129.249720984813,-0.0373214189145007,0.20727313005654,0.786663673569744,0.987204697765751,-0.0786862063274165,-0.270645531000527,FALSE,"Not significant"
"Gene0749",166.676825996223,-0.0370414197657226,0.200376072820511,0.795768568140111,0.987204697765751,-0.0721602988826159,-0.258827202723746,FALSE,"Not significant"
"Gene0673",8.76404631269867,-0.0369426274385782,0.246904271837787,0.762607524184506,0.987204697765751,-0.14211816186126,-0.302058426066571,FALSE,"Not significant"
"Gene0297",32.885591910301,0.0369281483665167,0.230175970041045,0.785869422764435,0.987204697765751,0.102556614108839,0.271678254811036,FALSE,"Not significant"
"Gene0621",20.6743217163351,0.0368192728971466,0.209560646355125,0.798669644563796,0.987204697765751,0.0779191410127194,0.255069210088172,FALSE,"Not significant"
"Gene0818",35.1771238530276,-0.0365556665608362,0.205780907110157,0.79648558119607,0.987204697765751,-0.0758922201775381,-0.257898061206034,FALSE,"Not significant"
"Gene0971",38.1337642692516,0.0364842386214164,0.203320944923787,0.798101016528935,0.987204697765751,0.0731898674580044,0.255805513295008,FALSE,"Not significant"
"Gene0776",49.5220777053847,0.0355073029208907,0.205402198035493,0.80341080328825,0.987204697765751,0.0724521194608484,0.248935333441449,FALSE,"Not significant"
"Gene0699",37.7680690814863,-0.0354687144221934,0.203192148314522,0.801244860076905,0.987204697765751,-0.072159462352119,-0.251736347752766,FALSE,"Not significant"
"Gene0552",40.6893815050691,-0.0354620765381383,0.219907085025335,0.798699482473443,0.987204697765751,-0.0868117442597659,-0.2550305774952,FALSE,"Not significant"
"Gene0970",208.751676081114,-0.035421378737051,0.206232928989854,0.800358584738271,0.987204697765751,-0.0745624562490384,-0.252883054213047,FALSE,"Not significant"
"Gene0320",167.119992388454,-0.0353959924139038,0.210549906256036,0.801768610363089,0.987204697765751,-0.0769104758003551,-0.251058849641788,FALSE,"Not significant"
"Gene0452",16.6259193846466,0.0353375662920665,0.226002306747423,0.798528138121219,0.987204697765751,0.0927152040394642,0.255252430547341,FALSE,"Not significant"
"Gene0831",9.7379737389244,-0.0353015683141692,0.245503613768685,0.773421875518114,0.987204697765751,-0.132529777421785,-0.287901843774166,FALSE,"Not significant"
"Gene0522",55.7392083189284,-0.0350353781499784,0.209756847239432,0.800327733862462,0.987204697765751,-0.0763026262506094,-0.252922976568719,FALSE,"Not significant"
"Gene0517",43.7732859833315,0.0342695449723212,0.224812394979968,0.800433564596787,0.987204697765751,0.0887454766557985,0.252786028742205,FALSE,"Not significant"
"Gene0978",37.2392659752346,0.0342031881925296,0.222414556156614,0.806746754228046,0.987204697765751,0.085230263551291,0.244625065407178,FALSE,"Not significant"
"Gene0703",63.0246685733099,-0.0338099421428615,0.215572136790651,0.808422895913606,0.987204697765751,-0.0786349372736474,-0.242461099320912,FALSE,"Not significant"
"Gene0963",140.174190007697,0.0337078135334676,0.221869730249976,0.800580371974346,0.987204697765751,0.0869472610979985,0.252596063882284,FALSE,"Not significant"
"Gene0373",226.971792506483,0.0335436348530211,0.218810576770339,0.811618927443787,0.987204697765751,0.0804919483100619,0.23833802990959,FALSE,"Not significant"
"Gene0251",55.1360536351887,-0.0334138474962989,0.203340395612107,0.812656586264173,0.987204697765751,-0.0680064895637362,-0.237000262949929,FALSE,"Not significant"
"Gene0625",233.582656834784,0.0333841628187714,0.208354166928416,0.814160576528269,0.987204697765751,0.0700455225969181,0.235062045703347,FALSE,"Not significant"
"Gene0487",18.9091233998938,0.0331013428785462,0.241505189811328,0.799393788524952,0.987204697765751,0.113277006929988,0.254131733016238,FALSE,"Not significant"
"Gene0644",50.8915117940749,0.0329803520181142,0.203799878683688,0.817430858590203,0.987204697765751,0.0663172348168868,0.230850614193295,FALSE,"Not significant"
"Gene0982",142.259718246581,-0.0329744445808707,0.203012407980989,0.815555145928941,0.987204697765751,-0.0669601876886876,-0.233265629781375,FALSE,"Not significant"
"Gene0874",53.1243668306394,-0.032692831322698,0.194547498901288,0.818462779056468,0.987204697765751,-0.0604919164732504,-0.229522571827425,FALSE,"Not significant"
"Gene0946",59.5624278860923,-0.0325282162524589,0.200085149677851,0.817831877617737,0.987204697765751,-0.0640419701294394,-0.230334469726993,FALSE,"Not significant"
"Gene0845",336.147108471089,0.0323925702257639,0.194416467805778,0.820851688634549,0.987204697765751,0.0594537724450089,0.226449684610075,FALSE,"Not significant"
"Gene0675",27.2405123258271,0.0323900978432938,0.246346758603079,0.78370281064768,0.987204697765751,0.122848023267953,0.274496867410933,FALSE,"Not significant"
"Gene0713",83.7381401231593,-0.0321995712599081,0.203067246848624,0.817612960501699,0.987204697765751,-0.0654902771065946,-0.230616226443569,FALSE,"Not significant"
"Gene0626",47.5740321703934,-0.0321918711857031,0.239149590088261,0.80218682580182,0.987204697765751,-0.107438338217341,-0.250517949068851,FALSE,"Not significant"
"Gene0158",172.679863638755,0.0320600824796832,0.2375260526495,0.80772365087844,0.987204697765751,0.100772180136687,0.243363714076456,FALSE,"Not significant"
"Gene0572",91.2926934914683,-0.0320033909554174,0.197042813480131,0.819941464924811,0.987204697765751,-0.0612043675929065,-0.22762026416445,FALSE,"Not significant"
"Gene0915",18.7594759556122,0.0318823455827947,0.235773437364263,0.807890645101696,0.987204697765751,0.0982848041931952,0.243148132949658,FALSE,"Not significant"
"Gene0263",19.6893361742077,0.0317028369016098,0.235257461707937,0.811805571671988,0.987204697765751,0.0968911835174481,0.238097373682049,FALSE,"Not significant"
"Gene0220",59.2095615224138,-0.0316728815666008,0.212594777252695,0.820278614398155,0.987204697765751,-0.0713943497403407,-0.227186641855909,FALSE,"Not significant"
"Gene0497",81.6227567758146,-0.0312660448759714,0.201142694426606,0.824667940022119,0.987204697765751,-0.0624500838238573,-0.221545208101451,FALSE,"Not significant"
"Gene0370",33.0628983595016,-0.0308425448876634,0.228070142716443,0.820256143788297,0.987204697765751,-0.0851596340406437,-0.227215540935525,FALSE,"Not significant"
"Gene0306",29.5141669995557,0.0307477425084362,0.216037863095081,0.831048999590077,0.987204697765751,0.0699167660814654,0.213356381637465,FALSE,"Not significant"
"Gene0313",74.5673135648597,-0.0307125769134059,0.217600434577599,0.823622899740778,0.987204697765751,-0.0734183729530246,-0.222887712646726,FALSE,"Not significant"
"Gene0851",27.3171941155043,0.0304898360759438,0.20762244254092,0.830468123041365,0.987204697765751,0.0641713705494209,0.214101221785244,FALSE,"Not significant"
"Gene0870",294.606029840746,-0.030181222956184,0.187900246621148,0.828798560386194,0.987204697765751,-0.0535415986017598,-0.216242713676804,FALSE,"Not significant"
"Gene0334",93.9897052369766,-0.0299573169843172,0.261555148812708,0.766619579025758,0.987204697765751,-0.184075041036342,-0.296799510736144,FALSE,"Not significant"
"Gene0454",13.5130072748199,-0.0299378507205967,0.224797708307672,0.828557265968418,0.987204697765751,-0.0784501817093918,-0.216552295718408,FALSE,"Not significant"
"Gene0662",122.080873171546,-0.0298423997912758,0.199832337329623,0.83171390111096,0.987204697765751,-0.0591012726434669,-0.212503944089061,FALSE,"Not significant"
"Gene0145",12.7305808486971,0.0296787964614058,0.228271432461873,0.828064969819954,0.987204697765751,0.0819735108700107,0.217183978743742,FALSE,"Not significant"
"Gene0489",103.198791554031,-0.0294634239430856,0.200910466202205,0.8320745100785,0.987204697765751,-0.0591921233245529,-0.212041689677271,FALSE,"Not significant"
"Gene0328",202.217795497894,-0.0293738520339977,0.239075713386501,0.810159773956285,0.987204697765751,-0.0990199215743526,-0.240219917235141,FALSE,"Not significant"
"Gene0839",28.8286011950222,-0.029296114387717,0.227564202159178,0.826633474094017,0.987204697765751,-0.0804676117722277,-0.219021276211664,FALSE,"Not significant"
"Gene0185",34.2708572207892,-0.0288857738557676,0.219783482631368,0.841195594242961,0.987204697765751,-0.0675769675970924,-0.200364406847097,FALSE,"Not significant"
"Gene0230",449.806363479613,-0.028866281334645,0.22435747792451,0.832432665099968,0.987204697765751,-0.076335302795819,-0.211582625752671,FALSE,"Not significant"
"Gene0122",75.6065167020575,0.0285290343685647,0.217217507372906,0.836991452001445,0.987204697765751,0.0670520879193109,0.20574327637405,FALSE,"Not significant"
"Gene0803",42.9374784318225,-0.0283662911274526,0.213987635157622,0.838433024347783,0.987204697765751,-0.0650628601246656,-0.203898235032494,FALSE,"Not significant"
"Gene0823",51.5248543559088,-0.0280154671459784,0.21461312944082,0.838656142598487,0.987204697765751,-0.0653803879720327,-0.203612732354919,FALSE,"Not significant"
"Gene0330",36.9420618603413,-0.0278898712795508,0.205370899623494,0.843509456956697,0.987204697765751,-0.0581846356742662,-0.197406482727619,FALSE,"Not significant"
"Gene0857",134.816710878438,-0.0274733291008402,0.217399997412594,0.843267400032124,0.987204697765751,-0.0660600203182073,-0.197715834634524,FALSE,"Not significant"
"Gene0991",461.906096328874,0.0273305900466903,0.193528141524912,0.848256291007062,0.987204697765751,0.0500732872502992,0.191343744511791,FALSE,"Not significant"
"Gene0599",103.508728519171,0.0272585703019892,0.208230401570299,0.847338886320283,0.987204697765751,0.0577827230767945,0.19251491451676,FALSE,"Not significant"
"Gene0133",44.3133588780481,0.0269773839888687,0.219937943932506,0.846857022224479,0.987204697765751,0.0659089287731175,0.193130173782929,FALSE,"Not significant"
"Gene0366",118.920277162707,-0.0269085344558183,0.217451558532972,0.843609918417839,0.987204697765751,-0.0651417843957949,-0.197278097218733,FALSE,"Not significant"
"Gene0225",34.5280346097384,-0.0266822347132575,0.215227741280491,0.848278766243298,0.987204697765751,-0.0622778686651334,-0.191315055651229,FALSE,"Not significant"
"Gene0960",84.2733077990988,0.0266420943868978,0.214419361597165,0.850374850431417,0.987204697765751,0.0601177743233191,0.188640165490728,FALSE,"Not significant"
"Gene0617",86.1420524975241,0.0265267637735413,0.18502093265932,0.85087688856487,0.987204697765751,0.0454500576122204,0.18799969717809,FALSE,"Not significant"
"Gene0965",36.0547426024764,-0.0264209278190707,0.216844221893395,0.846715798488692,0.987204697765751,-0.0629712326152455,-0.193310506543723,FALSE,"Not significant"
"Gene0645",90.3340563282524,-0.0263785375762326,0.195674605420326,0.851007971695513,0.987204697765751,-0.0502263442236188,-0.187832482365434,FALSE,"Not significant"
"Gene0232",98.021018654072,-0.0261253528553621,0.200923427783512,0.85235208812014,0.987204697765751,-0.0524716766952139,-0.18611817655821,FALSE,"Not significant"
"Gene0581",12.1327797186838,-0.0257135684781899,0.236992593734311,0.843187462574266,0.987204697765751,-0.083476422827043,-0.197817999903079,FALSE,"Not significant"
"Gene0275",544.373735986217,-0.0253902785494553,0.213422886624532,0.857844008219278,0.987204697765751,-0.0560110892222373,-0.179119325025406,FALSE,"Not significant"
"Gene0664",21.6616260111324,-0.0253267025629304,0.23343242582633,0.845825856341202,0.987204697765751,-0.0774031159353198,-0.194447044854395,FALSE,"Not significant"
"Gene0852",122.808436124979,0.0252646996318356,0.191233284417321,0.860584577834257,0.987204697765751,0.0449633248226336,0.17563006906013,FALSE,"Not significant"
"Gene0717",39.4560820543615,-0.0250420413452689,0.211213740696243,0.857963554480785,0.987204697765751,-0.0559610941171862,-0.178967075162006,FALSE,"Not significant"
"Gene0467",17.161556713075,0.0248861298486649,0.241255117508837,0.843889079321619,0.987204697765751,0.0865002724737669,0.19692135842608,FALSE,"Not significant"
"Gene0702",43.6738569735084,0.0248216615022408,0.215048716339587,0.852827296856177,0.987204697765751,0.0598011941533954,0.185512219475398,FALSE,"Not significant"
"Gene0347",110.239595745761,0.0247871610975283,0.200119306396798,0.86380257307723,0.987204697765751,0.0479831710838355,0.171535685758485,FALSE,"Not significant"
"Gene0692",19.4538932146535,0.024679450986844,0.219205249621427,0.861003472893085,0.987204697765751,0.0594785281533648,0.175096926969793,FALSE,"Not significant"
"Gene0182",13.2340441504661,0.0245338475519797,0.235914136553792,0.852219200936269,0.987204697765751,0.0768407175473699,0.186287638376711,FALSE,"Not significant"
"Gene0700",49.1242867187914,-0.024346513683559,0.222496608189431,0.857818049258852,0.987204697765751,-0.0625871132052289,-0.17915238598196,FALSE,"Not significant"
"Gene0533",35.2583888533711,-0.0241197011449426,0.213133429881781,0.860196390012252,0.987204697765751,-0.055501967281132,-0.176124173565048,FALSE,"Not significant"
"Gene0162",59.6791227651735,0.0240794764552552,0.192414307014968,0.864428481850834,0.987204697765751,0.0441415107409163,0.170739653221478,FALSE,"Not significant"
"Gene0131",57.9635660652569,0.0240696394447614,0.20414079365808,0.86626545373629,0.987204697765751,0.0486573989499382,0.168404009871103,FALSE,"Not significant"
"Gene0371",123.481137378974,0.0237099989430268,0.209776758450578,0.861134122827879,0.987204697765751,0.0530107370133945,0.17493065451113,FALSE,"Not significant"
"Gene0172",16.7834290477345,-0.0236008317338352,0.214723882094251,0.86587753766585,0.987204697765751,-0.0549122434389971,-0.16889715419371,FALSE,"Not significant"
"Gene0763",20.5466628321436,-0.0229563055897257,0.219023122988081,0.868420714920327,0.987204697765751,-0.0564675774324876,-0.165664842974986,FALSE,"Not significant"
"Gene0135",33.8137700207979,-0.0229548590310192,0.219503022921616,0.865638301488338,0.987204697765751,-0.0579459579329868,-0.169201307366393,FALSE,"Not significant"
"Gene0126",174.484590015745,0.0225822540704881,0.224087419116118,0.868264873363964,0.987204697765751,0.0586799530872574,0.165862863365645,FALSE,"Not significant"
"Gene0405",153.542995370776,-0.0215803581887227,0.216177279455003,0.867808883859056,0.987204697765751,-0.0541846683535005,-0.166442304745091,FALSE,"Not significant"
"Gene0941",19.6013541373346,-0.0211951638616325,0.237774143020706,0.867469032015578,0.987204697765751,-0.0701739357879374,-0.166874202384825,FALSE,"Not significant"
"Gene0681",80.1514325189465,0.0235019793241473,0.199229862152115,0.87037563809003,0.988291051746314,0.0452895325044529,0.163181365030943,FALSE,"Not significant"
"Gene0308",299.336412599323,-0.022139438767683,0.210687427908165,0.871771256783781,0.988740565320137,-0.0497618026751489,-0.16140902775482,FALSE,"Not significant"
"Gene0486",52.6850802882449,0.0222964588842291,0.208650471579554,0.874323253805212,0.989490165247898,0.0481265699634189,0.158169478245589,FALSE,"Not significant"
"Gene0743",318.762709746451,-0.0216677108440303,0.188752823815099,0.87443316928884,0.989490165247898,-0.039625051558901,-0.15802998713777,FALSE,"Not significant"
"Gene0406",71.7104610078209,0.0222149628896237,0.215545136206807,0.87555817266061,0.989529866417441,0.0513239233981588,0.156602448592054,FALSE,"Not significant"
"Gene0291",46.9424153508754,-0.0215939310046083,0.210124709187579,0.87646932556287,0.989529866417441,-0.0482371568422952,-0.155446503038998,FALSE,"Not significant"
"Gene0798",39.083880183847,0.0216574809341501,0.211155211826992,0.878790430702023,0.991019083197606,0.0471922148357271,0.152502738486136,FALSE,"Not significant"
"Gene0559",659.682388442777,0.0216844360227819,0.206646495305667,0.881195698892618,0.991225770418575,0.0447407962656598,0.149453626646479,FALSE,"Not significant"
"Gene0453",116.976981611657,0.021040348419157,0.182960297706991,0.883062987483445,0.991225770418575,0.0349083025180992,0.147087460264668,FALSE,"Not significant"
"Gene0588",32.0434926659298,-0.0207887865677407,0.209236994180371,0.881245283700303,0.991225770418575,-0.0455947039464863,-0.149390783659794,FALSE,"Not significant"
"Gene0854",78.8320557469466,0.0207589303830535,0.206560642573511,0.884479646238452,0.991225770418575,0.0432114241884618,0.145292867048941,FALSE,"Not significant"
"Gene0119",65.8837860424775,0.0201122070002642,0.212403143280661,0.889733727864965,0.991225770418575,0.0438792912290708,0.138641145493421,FALSE,"Not significant"
"Gene0614",76.0630017995901,0.0199994964320473,0.201738830591968,0.889164159512998,0.991225770418575,0.0396810822480453,0.139361923276948,FALSE,"Not significant"
"Gene0483",67.7490461328524,0.0195011909356844,0.201699228134641,0.8920904306384,0.991225770418575,0.0385244037053249,0.13565954469516,FALSE,"Not significant"
"Gene0143",90.391599986626,-0.0192111565246777,0.215933255905356,0.890613141850622,0.991225770418575,-0.0451832959444914,-0.137528405332076,FALSE,"Not significant"
"Gene0542",13.831606577049,0.018910819201295,0.226177074993879,0.891540660754986,0.991225770418575,0.0505148550709927,0.136354981508899,FALSE,"Not significant"
"Gene0789",425.94404382197,0.0186379273945629,0.193023033777708,0.89712399931967,0.991225770418575,0.0335596654944561,0.129295288570237,FALSE,"Not significant"
"Gene0121",107.586682232412,0.0185671912690469,0.177433944940177,0.894838926117591,0.991225770418575,0.0299477081026441,0.132183785193904,FALSE,"Not significant"
"Gene0744",259.30340484814,0.0182275658162414,0.195988766804343,0.901319849540202,0.991225770418575,0.0333971841140348,0.123994222498578,FALSE,"Not significant"
"Gene0353",186.136277215964,-0.0181819478705836,0.215400193760251,0.89230495969332,0.991225770418575,-0.0438153759009789,-0.13538819187366,FALSE,"Not significant"
"Gene0606",551.14890628288,0.0179735720230439,0.187157597970437,0.897897447668898,0.991225770418575,0.0317766320414711,0.128317839831135,FALSE,"Not significant"
"Gene0761",334.454054658248,0.0178274596000576,0.205694526737107,0.903067063536484,0.991225770418575,0.0361388238263989,0.121787816005348,FALSE,"Not significant"
"Gene0989",221.208565886436,0.0174019446651303,0.217185983122668,0.902608190549298,0.991225770418575,0.0395633169504339,0.122367229445998,FALSE,"Not significant"
"Gene0773",52.305933333545,0.0172697323018206,0.196361515004581,0.904350854248678,0.991225770418575,0.0323755305796434,0.120167005359596,FALSE,"Not significant"
"Gene0881",105.031917079588,0.0172450143546563,0.213731677239346,0.903330009540625,0.991225770418575,0.0389657674840386,0.121455815665066,FALSE,"Not significant"
"Gene0115",125.674212436268,0.0169297050930841,0.193795558971281,0.906281843638072,0.991225770418575,0.0310558491094687,0.117729686859202,FALSE,"Not significant"
"Gene0527",70.3939685171952,0.0168508113337753,0.212404266827153,0.907135545850918,0.991225770418575,0.0367310749042878,0.116652357217594,FALSE,"Not significant"
"Gene0178",66.8866109748609,-0.0167082858001731,0.203895966044008,0.904799339105676,0.991225770418575,-0.0348244765135598,-0.119600859152266,FALSE,"Not significant"
"Gene0289",408.511820084953,0.0166935970586034,0.217516348383108,0.904485176360094,0.991225770418575,0.0391035500306016,0.11999743940635,FALSE,"Not significant"
"Gene0820",8.09990841496216,0.0166663554984034,0.247200812824312,0.892081168386407,0.991225770418575,0.0666095568446391,0.135671260527496,FALSE,"Not significant"
"Gene0906",336.779995792574,0.0165578341847404,0.209139882974412,0.908821490211845,0.991225770418575,0.0349185968387715,0.11452517589945,FALSE,"Not significant"
